DATE,Hour,Hour2,Month,Day,tintH_set,tintC_set,People,Ve,I_int,w_int,Ealf_nove,Epro,Edata,Qcdata,Qcrefri,Mww,Mw
12/10/2010 20:59,22.00,6838,10,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
12/10/2010 21:59,23.00,6839,10,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
12/10/2010 22:59,24.00,6840,10,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
12/10/2010 23:59,1.00,6841,10,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
13/10/2010 0:59,2.00,6842,10,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
13/10/2010 1:59,3.00,6843,10,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
13/10/2010 2:59,4.00,6844,10,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
13/10/2010 3:59,5.00,6845,10,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
13/10/2010 4:59,6.00,6846,10,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
13/10/2010 5:59,7.00,6847,10,4,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/10/2010 6:59,8.00,6848,10,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
13/10/2010 7:59,9.00,6849,10,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/10/2010 8:59,10.00,6850,10,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/10/2010 9:59,11.00,6851,10,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/10/2010 10:59,12.00,6852,10,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
13/10/2010 11:59,13.00,6853,10,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
13/10/2010 12:59,14.00,6854,10,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/10/2010 13:59,15.00,6855,10,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/10/2010 14:59,16.00,6856,10,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/10/2010 15:59,17.00,6857,10,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
13/10/2010 16:59,18.00,6858,10,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
13/10/2010 17:59,19.00,6859,10,4,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
13/10/2010 18:59,20.00,6860,10,4,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
13/10/2010 19:59,21.00,6861,10,4,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/10/2010 20:59,22.00,6862,10,4,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/10/2010 21:59,23.00,6863,10,4,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/10/2010 22:59,24.00,6864,10,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
13/10/2010 23:59,1.00,6865,10,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
14/10/2010 0:59,2.00,6866,10,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
14/10/2010 1:59,3.00,6867,10,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
14/10/2010 2:59,4.00,6868,10,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
14/10/2010 3:59,5.00,6869,10,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
14/10/2010 4:59,6.00,6870,10,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
14/10/2010 5:59,7.00,6871,10,5,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/10/2010 6:59,8.00,6872,10,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
14/10/2010 7:59,9.00,6873,10,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/10/2010 8:59,10.00,6874,10,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/10/2010 9:59,11.00,6875,10,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/10/2010 10:59,12.00,6876,10,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
14/10/2010 11:59,13.00,6877,10,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
14/10/2010 12:59,14.00,6878,10,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/10/2010 13:59,15.00,6879,10,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/10/2010 14:59,16.00,6880,10,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/10/2010 15:59,17.00,6881,10,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
14/10/2010 16:59,18.00,6882,10,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
14/10/2010 17:59,19.00,6883,10,5,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
14/10/2010 18:59,20.00,6884,10,5,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
14/10/2010 19:59,21.00,6885,10,5,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/10/2010 20:59,22.00,6886,10,5,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/10/2010 21:59,23.00,6887,10,5,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/10/2010 22:59,24.00,6888,10,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
14/10/2010 23:59,1.00,6889,10,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
15/10/2010 0:59,2.00,6890,10,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
15/10/2010 1:59,3.00,6891,10,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
15/10/2010 2:59,4.00,6892,10,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
15/10/2010 3:59,5.00,6893,10,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
15/10/2010 4:59,6.00,6894,10,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
15/10/2010 5:59,7.00,6895,10,6,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/10/2010 6:59,8.00,6896,10,6,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
15/10/2010 7:59,9.00,6897,10,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/10/2010 8:59,10.00,6898,10,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/10/2010 9:59,11.00,6899,10,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/10/2010 10:59,12.00,6900,10,6,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
15/10/2010 11:59,13.00,6901,10,6,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
15/10/2010 12:59,14.00,6902,10,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/10/2010 13:59,15.00,6903,10,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/10/2010 14:59,16.00,6904,10,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/10/2010 15:59,17.00,6905,10,6,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
15/10/2010 16:59,18.00,6906,10,6,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
15/10/2010 17:59,19.00,6907,10,6,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
15/10/2010 18:59,20.00,6908,10,6,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
15/10/2010 19:59,21.00,6909,10,6,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/10/2010 20:59,22.00,6910,10,6,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/10/2010 21:59,23.00,6911,10,6,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/10/2010 22:59,24.00,6912,10,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
15/10/2010 23:59,1.00,6913,10,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
16/10/2010 0:59,2.00,6914,10,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
16/10/2010 1:59,3.00,6915,10,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
16/10/2010 2:59,4.00,6916,10,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
16/10/2010 3:59,5.00,6917,10,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
16/10/2010 4:59,6.00,6918,10,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
16/10/2010 5:59,7.00,6919,10,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/10/2010 6:59,8.00,6920,10,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
16/10/2010 7:59,9.00,6921,10,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/10/2010 8:59,10.00,6922,10,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/10/2010 9:59,11.00,6923,10,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/10/2010 10:59,12.00,6924,10,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
16/10/2010 11:59,13.00,6925,10,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
16/10/2010 12:59,14.00,6926,10,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/10/2010 13:59,15.00,6927,10,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/10/2010 14:59,16.00,6928,10,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/10/2010 15:59,17.00,6929,10,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
16/10/2010 16:59,18.00,6930,10,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
16/10/2010 17:59,19.00,6931,10,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
16/10/2010 18:59,20.00,6932,10,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
16/10/2010 19:59,21.00,6933,10,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/10/2010 20:59,22.00,6934,10,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/10/2010 21:59,23.00,6935,10,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/10/2010 22:59,24.00,6936,10,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
16/10/2010 23:59,1.00,6937,10,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
17/10/2010 0:59,2.00,6938,10,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
17/10/2010 1:59,3.00,6939,10,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
17/10/2010 2:59,4.00,6940,10,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
17/10/2010 3:59,5.00,6941,10,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
17/10/2010 4:59,6.00,6942,10,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
17/10/2010 5:59,7.00,6943,10,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/10/2010 6:59,8.00,6944,10,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
17/10/2010 7:59,9.00,6945,10,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/10/2010 8:59,10.00,6946,10,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/10/2010 9:59,11.00,6947,10,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/10/2010 10:59,12.00,6948,10,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
17/10/2010 11:59,13.00,6949,10,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
17/10/2010 12:59,14.00,6950,10,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/10/2010 13:59,15.00,6951,10,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/10/2010 14:59,16.00,6952,10,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/10/2010 15:59,17.00,6953,10,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
17/10/2010 16:59,18.00,6954,10,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
17/10/2010 17:59,19.00,6955,10,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
17/10/2010 18:59,20.00,6956,10,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
17/10/2010 19:59,21.00,6957,10,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/10/2010 20:59,22.00,6958,10,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/10/2010 21:59,23.00,6959,10,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/10/2010 22:59,24.00,6960,10,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
17/10/2010 23:59,1.00,6961,10,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
18/10/2010 0:59,2.00,6962,10,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
18/10/2010 1:59,3.00,6963,10,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
18/10/2010 2:59,4.00,6964,10,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
18/10/2010 3:59,5.00,6965,10,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
18/10/2010 4:59,6.00,6966,10,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
18/10/2010 5:59,7.00,6967,10,2,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/10/2010 6:59,8.00,6968,10,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
18/10/2010 7:59,9.00,6969,10,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/10/2010 8:59,10.00,6970,10,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/10/2010 9:59,11.00,6971,10,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/10/2010 10:59,12.00,6972,10,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
18/10/2010 11:59,13.00,6973,10,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
18/10/2010 12:59,14.00,6974,10,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/10/2010 13:59,15.00,6975,10,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/10/2010 14:59,16.00,6976,10,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/10/2010 15:59,17.00,6977,10,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
18/10/2010 16:59,18.00,6978,10,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
18/10/2010 17:59,19.00,6979,10,2,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
18/10/2010 18:59,20.00,6980,10,2,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
18/10/2010 19:59,21.00,6981,10,2,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/10/2010 20:59,22.00,6982,10,2,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/10/2010 21:59,23.00,6983,10,2,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/10/2010 22:59,24.00,6984,10,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
18/10/2010 23:59,1.00,6985,10,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
19/10/2010 0:59,2.00,6986,10,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
19/10/2010 1:59,3.00,6987,10,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
19/10/2010 2:59,4.00,6988,10,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
19/10/2010 3:59,5.00,6989,10,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
19/10/2010 4:59,6.00,6990,10,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
19/10/2010 5:59,7.00,6991,10,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/10/2010 6:59,8.00,6992,10,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
19/10/2010 7:59,9.00,6993,10,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/10/2010 8:59,10.00,6994,10,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/10/2010 9:59,11.00,6995,10,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/10/2010 10:59,12.00,6996,10,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
19/10/2010 11:59,13.00,6997,10,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
19/10/2010 12:59,14.00,6998,10,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/10/2010 13:59,15.00,6999,10,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/10/2010 14:59,16.00,7000,10,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/10/2010 15:59,17.00,7001,10,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
19/10/2010 16:59,18.00,7002,10,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
19/10/2010 17:59,19.00,7003,10,3,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
19/10/2010 18:59,20.00,7004,10,3,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
19/10/2010 19:59,21.00,7005,10,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/10/2010 20:59,22.00,7006,10,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/10/2010 21:59,23.00,7007,10,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/10/2010 22:59,24.00,7008,10,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
19/10/2010 23:59,1.00,7009,10,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
20/10/2010 0:59,2.00,7010,10,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
20/10/2010 1:59,3.00,7011,10,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
20/10/2010 2:59,4.00,7012,10,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
20/10/2010 3:59,5.00,7013,10,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
20/10/2010 4:59,6.00,7014,10,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
20/10/2010 5:59,7.00,7015,10,4,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
20/10/2010 6:59,8.00,7016,10,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
20/10/2010 7:59,9.00,7017,10,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
20/10/2010 8:59,10.00,7018,10,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
20/10/2010 9:59,11.00,7019,10,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
20/10/2010 10:59,12.00,7020,10,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
20/10/2010 11:59,13.00,7021,10,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
20/10/2010 12:59,14.00,7022,10,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
20/10/2010 13:59,15.00,7023,10,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
20/10/2010 14:59,16.00,7024,10,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
20/10/2010 15:59,17.00,7025,10,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
20/10/2010 16:59,18.00,7026,10,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
20/10/2010 17:59,19.00,7027,10,4,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
20/10/2010 18:59,20.00,7028,10,4,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
20/10/2010 19:59,21.00,7029,10,4,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
20/10/2010 20:59,22.00,7030,10,4,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
20/10/2010 21:59,23.00,7031,10,4,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
20/10/2010 22:59,24.00,7032,10,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
20/10/2010 23:59,1.00,7033,10,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
21/10/2010 0:59,2.00,7034,10,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
21/10/2010 1:59,3.00,7035,10,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
21/10/2010 2:59,4.00,7036,10,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
21/10/2010 3:59,5.00,7037,10,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
21/10/2010 4:59,6.00,7038,10,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
21/10/2010 5:59,7.00,7039,10,5,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
21/10/2010 6:59,8.00,7040,10,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
21/10/2010 7:59,9.00,7041,10,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
21/10/2010 8:59,10.00,7042,10,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
21/10/2010 9:59,11.00,7043,10,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
21/10/2010 10:59,12.00,7044,10,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
21/10/2010 11:59,13.00,7045,10,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
21/10/2010 12:59,14.00,7046,10,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
21/10/2010 13:59,15.00,7047,10,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
21/10/2010 14:59,16.00,7048,10,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
21/10/2010 15:59,17.00,7049,10,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
21/10/2010 16:59,18.00,7050,10,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
21/10/2010 17:59,19.00,7051,10,5,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
21/10/2010 18:59,20.00,7052,10,5,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
21/10/2010 19:59,21.00,7053,10,5,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
21/10/2010 20:59,22.00,7054,10,5,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
21/10/2010 21:59,23.00,7055,10,5,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
21/10/2010 22:59,24.00,7056,10,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
21/10/2010 23:59,1.00,7057,10,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
22/10/2010 0:59,2.00,7058,10,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
22/10/2010 1:59,3.00,7059,10,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
22/10/2010 2:59,4.00,7060,10,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
22/10/2010 3:59,5.00,7061,10,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
22/10/2010 4:59,6.00,7062,10,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
22/10/2010 5:59,7.00,7063,10,6,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
22/10/2010 6:59,8.00,7064,10,6,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
22/10/2010 7:59,9.00,7065,10,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
22/10/2010 8:59,10.00,7066,10,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
